MTF2	SPIDR	0.025671026992167736
MTF2	SS18L2	0.0237672386266296
MTF2	SUMO1	0.044984779743801134
MTF2	TMEM199	0.017701020987284936
MTF2	TP53	0.03431080728416989
MTF2	TRAT1	0.027547039602045062
MTF2	UBC	0.031023946681791873
MTF2	UIMC1	0.03717470565605774
MTF2	UPF3A	0.025126249320447224
MTF2	UPF3B	0.025699809438394124
MTF2	WDR61	0.018852027944103275
MTF2	WRAP53	0.01973921831824245
MTF2	XRCC4	0.025890987647278922
MTF2	YWHAE	0.037669460311953014
MTF2	YWHAZ	0.03919949090564796
MTF2	ZNF407	0.033007056469538026
MUS81	PTEN	0.018507844644578525
MUS81	SMARCAL1	0.012307806950317511
NIPBL	PDS5B	0.025464846737569463
NOTCH1	NR1D1	0.01252902927841876
NOTCH1	PTEN	0.03991076306271307
NOTCH1	UIMC1	0.011541894452421212
NR1D1	POLB	0.012025854988838361
NR1D1	PTEN	0.021967453405513263
NR1D1	RAC1	0.013207363268416875
NR1D1	UPF3A	0.01261977609600235
PARG	PTEN	0.017938629433866062
PARG	SMG6	0.010639407182875012
PARG	SS18L2	0.012199766798030703
PARG	SUMO1	0.013770955484113164
PARG	TMEM199	0.013892789219669126
PARP2	PTEN	0.02341185405052759
PARP2	PTPA	0.010555340853255912
PARP2	UIMC1	0.01659370884968652
PCNA	PTEN	0.018988541849591388
PDS5B	PTEN	0.027653301157185076
POLB	PTEN	0.0273122153186632
POLB	YWHAZ	0.020744316961817735
POLQ	PTEN	0.012924289465694449
PRELID1	PTEN	0.01665917003259673
PRELID1	RAD52	0.015225707454941775
PRKDC	PTEN	0.02829239798544054
PRKDC	TP53	0.017469039362221585
PRMT1	PSMB8	0.01364054632219645
PRMT1	PTEN	0.019197332501824912
PRMT1	PTPA	0.019814264338559158
PSMB8	PTEN	0.03385956492472329
PSMB8	UIMC1	0.0115111042196334
PSMB8	YWHAZ	0.010806442739957688
PSMD10	PTEN	0.012124625130547424
PTEN	PTPA	0.021397174282457763
PTEN	RAC1	0.017369218335923385
PTEN	RAD52	0.024017997255394684
PTEN	SLFN11	0.016425056118202115
PTEN	SMARCAL1	0.018251387507804126
PTEN	SMG6	0.011218487743678887
PTEN	SS18L2	0.027582570980265522
PTEN	SUMO1	0.032087393229368
PTEN	TMEM199	0.02010848539837909
PTEN	TP53	0.016285843873166662
PTEN	TRAT1	0.033224421064492714
PTEN	UBC	0.025705517309690014
PTEN	UIMC1	0.025262369869665714
PTEN	UPF3B	0.027426336593701847
PTEN	XRCC4	0.01915751929659481
PTEN	YWHAE	0.018823690836895963
PTEN	YWHAZ	0.03193112883885628
PTEN	ZNF407	0.017917544941808774
PTPA	RAD52	0.014148788137286898
PTPA	YWHAZ	0.014184711612974263
RAC1	TP53	0.011050064453361888
RAC1	YWHAZ	0.011531836704818818
RAD52	TP53	0.010534424303747217
RAD52	UIMC1	0.013732475808778163
SS18L2	YWHAZ	0.013899354839405574
SUMO1	TRAT1	0.02158825856660065
SUMO1	UPF3B	0.02400623023696115
SUMO1	ZNF407	0.015171061086288238
TMEM199	YWHAZ	0.017850588000152424
TMEM199	ZNF407	0.01229241950105747
